transaction_id,datetime,day_of_week,amount
636,2023-02-15 7:20,Wednesday,24.28
637,2023-02-15 8:40,Wednesday,24.38
638,2023-02-15 11:31,Wednesday,29.55
639,2023-02-15 15:54,Wednesday,25.99
640,2023-02-15 16:14,Wednesday,28.71
641,2023-02-15 18:35,Wednesday,36.23
642,2023-02-15 19:36,Wednesday,23.91
643,2023-02-15 21:51,Wednesday,25.97
644,2023-02-15 22:22,Wednesday,27.8
645,2023-02-15 22:32,Wednesday,29.23
646,2023-02-16 1:48,Thursday,27.3
647,2023-02-16 4:43,Thursday,22.26
648,2023-02-16 5:30,Thursday,22.03
649,2023-02-16 6:12,Thursday,26.67
650,2023-02-16 7:11,Thursday,19.97
651,2023-02-16 9:04,Thursday,33.74
652,2023-02-16 9:06,Thursday,29.75
653,2023-02-16 11:23,Thursday,25.65
654,2023-02-16 12:55,Thursday,24.07
655,2023-02-16 13:22,Thursday,31.2
656,2023-02-16 14:04,Thursday,24.06
657,2023-02-16 16:47,Thursday,24.39
658,2023-02-16 20:38,Thursday,25.24
659,2023-02-16 20:56,Thursday,28.17
660,2023-02-16 23:23,Thursday,29.87
661,2023-02-16 23:29,Thursday,31.78
662,2023-02-17 0:01,Friday,33.73
663,2023-02-17 1:17,Friday,29.98
664,2023-02-17 7:25,Friday,40.99
665,2023-02-17 9:52,Friday,27.59
666,2023-02-17 12:09,Friday,23.45
667,2023-02-17 12:30,Friday,27.59
668,2023-02-17 14:01,Friday,27.11
669,2023-02-17 14:34,Friday,44.39
670,2023-02-17 15:39,Friday,26.56
671,2023-02-17 20:02,Friday,45.21
672,2023-02-17 20:05,Friday,32.26
673,2023-02-18 2:56,Saturday,53.48
674,2023-02-18 5:42,Saturday,35.18
675,2023-02-18 9:48,Saturday,37.52
676,2023-02-18 10:30,Saturday,40.17
677,2023-02-18 10:31,Saturday,48.46
678,2023-02-18 11:17,Saturday,43.29
679,2023-02-18 14:06,Saturday,40.54
680,2023-02-18 18:47,Saturday,48.24
681,2023-02-18 21:27,Saturday,49.53
682,2023-02-18 21:38,Saturday,44.33
683,2023-02-19 0:34,Sunday,38.11
684,2023-02-19 0:41,Sunday,43.62
685,2023-02-19 0:45,Sunday,41.07
686,2023-02-19 2:59,Sunday,41.04
687,2023-02-19 3:10,Sunday,39.66
688,2023-02-19 4:23,Sunday,46.96
689,2023-02-19 6:55,Sunday,43.54
690,2023-02-19 7:04,Sunday,47.53
691,2023-02-19 7:32,Sunday,49.06
692,2023-02-19 8:42,Sunday,44.61
693,2023-02-19 9:02,Sunday,39.71
694,2023-02-19 12:42,Sunday,47.58
695,2023-02-19 19:58,Sunday,44.69
696,2023-02-19 21:27,Sunday,55.56
697,2023-02-20 1:10,Monday,27.77
698,2023-02-20 2:14,Monday,29.02
699,2023-02-20 3:14,Monday,27.72
700,2023-02-20 4:17,Monday,26.47
701,2023-02-20 5:51,Monday,40.11
702,2023-02-20 7:48,Monday,27.74
703,2023-02-20 8:03,Monday,42.2
704,2023-02-20 11:18,Monday,30.52
705,2023-02-20 11:19,Monday,27.8
706,2023-02-20 16:10,Monday,25.33
707,2023-02-20 19:35,Monday,25.77
708,2023-02-20 20:06,Monday,34.95
709,2023-02-20 23:00,Monday,32.18
710,2023-02-20 23:34,Monday,25.09
711,2023-02-21 0:01,Tuesday,28.26
712,2023-02-21 0:18,Tuesday,26.16
713,2023-02-21 1:12,Tuesday,26.24
714,2023-02-21 2:27,Tuesday,24.97
715,2023-02-21 4:24,Tuesday,22.93
716,2023-02-21 5:12,Tuesday,22.39
717,2023-02-21 6:29,Tuesday,30.59
718,2023-02-21 7:51,Tuesday,25.68
719,2023-02-21 10:58,Tuesday,28.77
720,2023-02-21 13:48,Tuesday,29.56
721,2023-02-21 16:25,Tuesday,24.11
722,2023-02-21 19:57,Tuesday,26.65
723,2023-02-21 21:27,Tuesday,25.51
724,2023-02-21 22:11,Tuesday,21.85
725,2023-02-21 22:52,Tuesday,24.81
726,2023-02-22 0:12,Wednesday,27.74
727,2023-02-22 1:15,Wednesday,40.65
728,2023-02-22 5:48,Wednesday,38.61
729,2023-02-22 6:12,Wednesday,35.52
730,2023-02-22 9:32,Wednesday,32.51
731,2023-02-22 9:53,Wednesday,20.23
732,2023-02-22 10:19,Wednesday,27.5
733,2023-02-22 10:32,Wednesday,25.15
734,2023-02-22 10:49,Wednesday,23.95
735,2023-02-22 11:01,Wednesday,25.08
736,2023-02-22 13:21,Wednesday,28.03
737,2023-02-22 14:28,Wednesday,28.21
738,2023-02-22 21:24,Wednesday,26.55
739,2023-02-22 23:48,Wednesday,29.38
740,2023-02-23 6:16,Thursday,32.49
741,2023-02-23 7:40,Thursday,30.96
742,2023-02-23 8:55,Thursday,26.35
743,2023-02-23 10:07,Thursday,29.88
744,2023-02-23 11:13,Thursday,29.9
745,2023-02-23 11:16,Thursday,25.45
746,2023-02-23 17:10,Thursday,22.91
747,2023-02-23 17:40,Thursday,21.37
748,2023-02-23 19:09,Thursday,28.47
749,2023-02-23 19:26,Thursday,29.24
750,2023-02-24 1:13,Friday,26.14
751,2023-02-24 1:29,Friday,34.28
752,2023-02-24 1:42,Friday,31.01
753,2023-02-24 11:30,Friday,35.42
754,2023-02-24 12:37,Friday,31.84
755,2023-02-24 14:10,Friday,26.59
756,2023-02-24 16:37,Friday,32.18
757,2023-02-24 17:58,Friday,32.96
758,2023-02-24 18:18,Friday,28.5
759,2023-02-24 19:33,Friday,42.58
760,2023-02-24 20:26,Friday,30.88
761,2023-02-24 21:29,Friday,26.85
762,2023-02-24 22:58,Friday,34.62
763,2023-02-24 23:47,Friday,29.03
764,2023-02-25 2:56,Saturday,54.38
765,2023-02-25 5:33,Saturday,33.58
766,2023-02-25 6:01,Saturday,69.57
767,2023-02-25 9:44,Saturday,52.82
768,2023-02-25 10:36,Saturday,40.27
769,2023-02-25 12:25,Saturday,44.24
770,2023-02-25 17:51,Saturday,42.94
771,2023-02-25 20:06,Saturday,41.43
772,2023-02-25 22:42,Saturday,46.47
773,2023-02-26 0:29,Sunday,36.25
774,2023-02-26 2:50,Sunday,60.34
775,2023-02-26 3:26,Sunday,45.59
776,2023-02-26 4:28,Sunday,41.83
777,2023-02-26 4:49,Sunday,37.79
778,2023-02-26 9:42,Sunday,48.27
779,2023-02-26 12:40,Sunday,46.74
780,2023-02-26 12:58,Sunday,37.61
781,2023-02-26 14:42,Sunday,36.31
782,2023-02-26 18:05,Sunday,38.08
783,2023-02-27 0:27,Monday,28.98
784,2023-02-27 1:17,Monday,28.1
785,2023-02-27 1:38,Monday,29.78
786,2023-02-27 3:05,Monday,26.14
787,2023-02-27 8:06,Monday,24.2
788,2023-02-27 11:34,Monday,30.23
789,2023-02-27 15:01,Monday,25.43
790,2023-02-27 17:15,Monday,27.85
791,2023-02-27 17:17,Monday,22.18
792,2023-02-27 18:23,Monday,25.38
793,2023-02-27 19:55,Monday,30.55
794,2023-02-27 20:10,Monday,24.91
795,2023-02-27 21:37,Monday,29.92
796,2023-02-28 0:56,Tuesday,18.53
797,2023-02-28 1:22,Tuesday,24
798,2023-02-28 5:30,Tuesday,25.2
799,2023-02-28 9:56,Tuesday,31.13
800,2023-02-28 10:27,Tuesday,22.13
801,2023-02-28 12:10,Tuesday,27.82
802,2023-02-28 14:27,Tuesday,29.02
803,2023-02-28 14:30,Tuesday,23.53
804,2023-02-28 19:08,Tuesday,24.61
805,2023-02-28 21:31,Tuesday,26.21
806,2023-02-28 22:28,Tuesday,21.19
807,2023-02-28 23:07,Tuesday,24.37
808,2023-02-28 23:21,Tuesday,35.78
809,2023-03-01 5:49,Wednesday,28
810,2023-03-01 7:45,Wednesday,25.85
811,2023-03-01 10:52,Wednesday,26.71
812,2023-03-01 11:35,Wednesday,28.2
813,2023-03-01 13:47,Wednesday,28.81
814,2023-03-01 19:14,Wednesday,24.62
815,2023-03-01 22:42,Wednesday,31.25
816,2023-03-02 3:54,Thursday,33.16
817,2023-03-02 4:08,Thursday,30.97
818,2023-03-02 4:37,Thursday,25.74
819,2023-03-02 9:25,Thursday,25.15
820,2023-03-02 11:27,Thursday,45.46
821,2023-03-02 13:02,Thursday,28.87
822,2023-03-02 15:36,Thursday,22.59
823,2023-03-02 19:13,Thursday,30.38
824,2023-03-02 22:47,Thursday,33.12
825,2023-03-02 22:56,Thursday,30.67
826,2023-03-02 22:56,Thursday,26.36
827,2023-03-03 0:00,Friday,27.99
828,2023-03-03 0:45,Friday,32.05
829,2023-03-03 9:42,Friday,30.39
830,2023-03-03 10:48,Friday,32.61
831,2023-03-03 13:43,Friday,33.21
832,2023-03-03 15:27,Friday,35.04
833,2023-03-03 16:06,Friday,26.77
834,2023-03-03 16:19,Friday,31.81
835,2023-03-03 21:15,Friday,29.65
836,2023-03-03 21:53,Friday,30.63
837,2023-03-03 22:02,Friday,34.22
838,2023-03-03 22:21,Friday,34.62
839,2023-03-03 22:38,Friday,36.2
840,2023-03-03 22:43,Friday,43.67
841,2023-03-04 0:45,Saturday,45.16
842,2023-03-04 2:14,Saturday,44.38
843,2023-03-04 5:05,Saturday,36.25
844,2023-03-04 6:23,Saturday,53.15
845,2023-03-04 10:58,Saturday,44.04
846,2023-03-04 15:11,Saturday,48.61
847,2023-03-04 16:27,Saturday,69.48
848,2023-03-04 16:43,Saturday,38.99
849,2023-03-04 17:07,Saturday,40.76
850,2023-03-04 18:24,Saturday,54.35
851,2023-03-04 18:42,Saturday,66.51
852,2023-03-04 22:48,Saturday,42.67
853,2023-03-05 1:01,Sunday,42.95
854,2023-03-05 2:33,Sunday,49.3
855,2023-03-05 3:12,Sunday,68.18
856,2023-03-05 5:55,Sunday,35.95
857,2023-03-05 7:11,Sunday,52.19
858,2023-03-05 7:47,Sunday,48.7
859,2023-03-05 8:44,Sunday,42.84
860,2023-03-05 14:30,Sunday,57.15
861,2023-03-05 17:14,Sunday,49.2
862,2023-03-05 18:11,Sunday,46.18
863,2023-03-05 23:09,Sunday,36.06
864,2023-03-05 23:37,Sunday,42.49
865,2023-03-06 0:39,Monday,38
866,2023-03-06 1:09,Monday,27.69
867,2023-03-06 1:32,Monday,25.18
868,2023-03-06 5:07,Monday,24.3
869,2023-03-06 8:42,Monday,33.54
870,2023-03-06 12:35,Monday,30.48
871,2023-03-06 12:48,Monday,32.34
872,2023-03-06 13:26,Monday,28.49
873,2023-03-06 16:28,Monday,31.84
874,2023-03-06 18:37,Monday,24.86
875,2023-03-06 19:57,Monday,28.23
876,2023-03-06 20:57,Monday,28.64
877,2023-03-06 22:01,Monday,32.29
878,2023-03-07 0:00,Tuesday,27.13
879,2023-03-07 2:42,Tuesday,24.18
880,2023-03-07 8:22,Tuesday,26.35
881,2023-03-07 12:05,Tuesday,35.86
882,2023-03-07 12:28,Tuesday,18.87
883,2023-03-07 16:49,Tuesday,34.82
884,2023-03-07 17:38,Tuesday,25
885,2023-03-07 17:45,Tuesday,25.35
886,2023-03-07 18:52,Tuesday,28.79
887,2023-03-07 19:11,Tuesday,30.57
888,2023-03-07 19:48,Tuesday,27.86
889,2023-03-07 20:15,Tuesday,32.24
890,2023-03-07 22:36,Tuesday,27.77
891,2023-03-07 23:05,Tuesday,27.14
892,2023-03-07 23:56,Tuesday,26.94
893,2023-03-08 0:31,Wednesday,22.62
894,2023-03-08 2:56,Wednesday,29.83
895,2023-03-08 5:05,Wednesday,18.91
896,2023-03-08 9:10,Wednesday,24.89
897,2023-03-08 12:37,Wednesday,26.86
898,2023-03-08 13:17,Wednesday,24.24
899,2023-03-08 18:33,Wednesday,25.34
900,2023-03-08 20:07,Wednesday,32.72
901,2023-03-08 22:57,Wednesday,30.36
902,2023-03-08 22:59,Wednesday,24.6
903,2023-03-09 1:10,Thursday,27.45
904,2023-03-09 1:30,Thursday,24.63
905,2023-03-09 8:21,Thursday,31.57
906,2023-03-09 13:37,Thursday,28.25
907,2023-03-09 14:50,Thursday,22.25
908,2023-03-09 16:30,Thursday,29.48
909,2023-03-09 17:05,Thursday,30.67
910,2023-03-09 17:36,Thursday,32.5
911,2023-03-09 22:42,Thursday,28.89
912,2023-03-09 23:16,Thursday,27.84
913,2023-03-10 1:10,Friday,38.92
914,2023-03-10 2:06,Friday,31.46
915,2023-03-10 3:25,Friday,34.15
916,2023-03-10 6:38,Friday,29.41
917,2023-03-10 7:16,Friday,34.05
918,2023-03-10 7:34,Friday,25.96
919,2023-03-10 8:37,Friday,29.71
920,2023-03-10 11:30,Friday,26.9
921,2023-03-10 13:45,Friday,29.19
922,2023-03-10 15:15,Friday,36.2
923,2023-03-10 15:56,Friday,29.16
924,2023-03-10 16:08,Friday,34.19
925,2023-03-10 16:37,Friday,37.21
926,2023-03-10 17:59,Friday,31.38
927,2023-03-10 18:54,Friday,35.24
928,2023-03-10 19:53,Friday,33.49
929,2023-03-10 20:51,Friday,31.93
930,2023-03-10 23:03,Friday,34.33
931,2023-03-11 0:36,Saturday,56.76
932,2023-03-11 2:05,Saturday,42.95
933,2023-03-11 5:17,Saturday,41.16
934,2023-03-11 5:58,Saturday,40.84
935,2023-03-11 6:19,Saturday,52.07
936,2023-03-11 9:15,Saturday,52.84
937,2023-03-11 9:20,Saturday,43.53
938,2023-03-11 10:04,Saturday,34.61
939,2023-03-11 11:10,Saturday,42.77
940,2023-03-11 11:41,Saturday,49.6
941,2023-03-11 11:53,Saturday,46.17
942,2023-03-11 12:29,Saturday,47.55
943,2023-03-11 13:46,Saturday,43.63
944,2023-03-11 14:35,Saturday,52.22
945,2023-03-11 16:52,Saturday,48.48
946,2023-03-11 17:13,Saturday,49.85
947,2023-03-11 20:52,Saturday,47.47
948,2023-03-11 21:44,Saturday,49.52
949,2023-03-11 23:48,Saturday,49.16
950,2023-03-12 0:08,Sunday,39.37
951,2023-03-12 3:16,Sunday,46.3
952,2023-03-12 3:35,Sunday,48.52
953,2023-03-12 5:15,Sunday,50.47
954,2023-03-12 8:46,Sunday,46.55
955,2023-03-12 8:48,Sunday,39.2
956,2023-03-12 11:05,Sunday,40.03
957,2023-03-12 12:52,Sunday,42.04
958,2023-03-12 15:06,Sunday,45.37
959,2023-03-12 16:06,Sunday,43.72
960,2023-03-12 18:17,Sunday,38.39
961,2023-03-12 19:03,Sunday,38.36
962,2023-03-12 19:33,Sunday,60.66
963,2023-03-12 19:58,Sunday,27.77
964,2023-03-12 23:09,Sunday,43.7
965,2023-03-13 3:57,Monday,35.9
966,2023-03-13 4:58,Monday,34.14
967,2023-03-13 9:14,Monday,24.8
968,2023-03-13 10:54,Monday,28.61
969,2023-03-13 14:21,Monday,23.17
970,2023-03-13 17:56,Monday,23.69
971,2023-03-13 18:30,Monday,24.08
972,2023-03-13 18:54,Monday,27.36
973,2023-03-13 20:08,Monday,27.51
974,2023-03-14 2:21,Tuesday,37.96
975,2023-03-14 5:09,Tuesday,28.67
976,2023-03-14 8:27,Tuesday,39.6
977,2023-03-14 9:13,Tuesday,26.69
978,2023-03-14 15:24,Tuesday,23.1
979,2023-03-14 20:59,Tuesday,22.31
980,2023-03-14 21:02,Tuesday,21.81
981,2023-03-14 21:35,Tuesday,28.67
982,2023-03-14 22:48,Tuesday,25.52
983,2023-03-14 23:09,Tuesday,20.63
984,2023-03-14 23:12,Tuesday,26.4
985,2023-03-15 1:50,Wednesday,23.11
986,2023-03-15 5:02,Wednesday,32.61
987,2023-03-15 5:46,Wednesday,25.3
988,2023-03-15 6:55,Wednesday,29.42
989,2023-03-15 7:59,Wednesday,30.75
990,2023-03-15 9:08,Wednesday,24.08
991,2023-03-15 13:20,Wednesday,27.46
992,2023-03-15 14:12,Wednesday,29.02
993,2023-03-15 16:01,Wednesday,27.59
994,2023-03-15 16:39,Wednesday,28.4
995,2023-03-15 19:22,Wednesday,22.88
996,2023-03-15 20:01,Wednesday,29.04
997,2023-03-15 20:54,Wednesday,25.64
998,2023-03-15 21:00,Wednesday,28.37
999,2023-03-16 0:05,Thursday,32.81
1000,2023-03-16 1:08,Thursday,31.92
1001,2023-03-16 4:18,Thursday,30.8
1002,2023-03-16 5:17,Thursday,31.84
1003,2023-03-16 6:59,Thursday,32.01
1004,2023-03-16 7:17,Thursday,34.87
1005,2023-03-16 9:11,Thursday,29.45
1006,2023-03-16 11:47,Thursday,30.16
1007,2023-03-16 16:31,Thursday,32.9
1008,2023-03-16 17:23,Thursday,27.85
1009,2023-03-16 17:31,Thursday,24.85
1010,2023-03-16 23:12,Thursday,31.36
1011,2023-03-17 1:00,Friday,50.36
1012,2023-03-17 2:51,Friday,27.31
1013,2023-03-17 3:21,Friday,47.32
1014,2023-03-17 3:29,Friday,37.43
1015,2023-03-17 4:36,Friday,25.7
1016,2023-03-17 6:06,Friday,35.87
1017,2023-03-17 6:18,Friday,22.22
1018,2023-03-17 6:59,Friday,30.42
1019,2023-03-17 9:31,Friday,39.02
1020,2023-03-17 10:12,Friday,30.7
1021,2023-03-17 11:37,Friday,32.31
1022,2023-03-17 13:29,Friday,34.9
1023,2023-03-18 0:26,Saturday,37.51
1024,2023-03-18 0:35,Saturday,47.65
1025,2023-03-18 0:44,Saturday,47.6
1026,2023-03-18 2:27,Saturday,57.8
1027,2023-03-18 8:51,Saturday,40.26
1028,2023-03-18 12:03,Saturday,45.12
1029,2023-03-18 12:11,Saturday,42.02
1030,2023-03-18 15:14,Saturday,41.43
1031,2023-03-18 16:58,Saturday,53.71
1032,2023-03-18 20:06,Saturday,47.47
1033,2023-03-18 20:28,Saturday,44.17
1034,2023-03-18 20:35,Saturday,44.38
1035,2023-03-19 1:30,Sunday,41.97
1036,2023-03-19 2:11,Sunday,42.46
1037,2023-03-19 2:29,Sunday,38.19
1038,2023-03-19 3:23,Sunday,43.62
1039,2023-03-19 3:59,Sunday,43.08
1040,2023-03-19 4:44,Sunday,40.93
1041,2023-03-19 5:03,Sunday,45.87
1042,2023-03-19 5:52,Sunday,66.38
1043,2023-03-19 5:58,Sunday,42.02
1044,2023-03-19 7:19,Sunday,44.26
1045,2023-03-19 8:06,Sunday,56.71
1046,2023-03-19 9:09,Sunday,56.51
1047,2023-03-19 12:55,Sunday,39.36
1048,2023-03-19 15:47,Sunday,40.13
1049,2023-03-19 15:55,Sunday,39.34
1050,2023-03-19 16:28,Sunday,50.79
1051,2023-03-19 17:42,Sunday,62.26
1052,2023-03-20 3:52,Monday,29.35
1053,2023-03-20 6:20,Monday,38.83
1054,2023-03-20 7:40,Monday,28.51
1055,2023-03-20 8:06,Monday,30.96
1056,2023-03-20 9:02,Monday,30.33
1057,2023-03-20 9:41,Monday,26.53
1058,2023-03-20 12:09,Monday,32.18
1059,2023-03-20 13:56,Monday,25.65
1060,2023-03-20 14:29,Monday,33.15
1061,2023-03-20 14:42,Monday,26.55
1062,2023-03-20 15:37,Monday,26.93
1063,2023-03-20 16:53,Monday,24.84
1064,2023-03-20 19:26,Monday,25.41
1065,2023-03-20 20:02,Monday,40.22
1066,2023-03-20 22:24,Monday,20.24
1067,2023-03-21 0:11,Tuesday,26.22
1068,2023-03-21 0:31,Tuesday,25.33
1069,2023-03-21 1:33,Tuesday,29.53
1070,2023-03-21 1:48,Tuesday,28.34
1071,2023-03-21 6:14,Tuesday,24.69
1072,2023-03-21 6:26,Tuesday,25.5
1073,2023-03-21 6:30,Tuesday,26.23
1074,2023-03-21 7:40,Tuesday,31.8
1075,2023-03-21 7:50,Tuesday,24.33
1076,2023-03-21 8:43,Tuesday,24.66
1077,2023-03-21 14:37,Tuesday,23.35
1078,2023-03-21 15:15,Tuesday,22.21
1079,2023-03-21 16:12,Tuesday,28.01
1080,2023-03-21 17:05,Tuesday,27.67
1081,2023-03-21 18:21,Tuesday,31.17
1082,2023-03-21 18:25,Tuesday,42.66
1083,2023-03-21 18:37,Tuesday,34.79
1084,2023-03-21 22:13,Tuesday,26.79
1085,2023-03-21 22:52,Tuesday,26.18
1086,2023-03-22 0:48,Wednesday,23.3
1087,2023-03-22 1:10,Wednesday,29.92
1088,2023-03-22 5:29,Wednesday,28.02
1089,2023-03-22 10:00,Wednesday,42.37
1090,2023-03-22 10:10,Wednesday,23.86
1091,2023-03-22 11:08,Wednesday,28.8
1092,2023-03-22 14:28,Wednesday,28.33
1093,2023-03-22 17:30,Wednesday,28.12
1094,2023-03-22 18:13,Wednesday,25.39
1095,2023-03-22 19:19,Wednesday,31.61
1096,2023-03-22 19:22,Wednesday,34.46
1097,2023-03-22 19:48,Wednesday,23.98
1098,2023-03-22 19:53,Wednesday,30.05
1099,2023-03-22 20:10,Wednesday,18.11
1100,2023-03-22 20:20,Wednesday,29.88
1101,2023-03-22 21:17,Wednesday,21.46
1102,2023-03-22 21:34,Wednesday,25.92
1103,2023-03-22 23:06,Wednesday,40.25
1104,2023-03-22 23:32,Wednesday,26.95
1105,2023-03-23 7:06,Thursday,33.06
1106,2023-03-23 7:25,Thursday,23.34
1107,2023-03-23 7:28,Thursday,28.74
1108,2023-03-23 9:51,Thursday,28.2
1109,2023-03-23 11:14,Thursday,35.75
1110,2023-03-23 11:30,Thursday,31.61
1111,2023-03-23 15:31,Thursday,25.82
1112,2023-03-23 19:28,Thursday,28.37
1113,2023-03-23 19:58,Thursday,35.69
1114,2023-03-23 20:23,Thursday,32.65
1115,2023-03-23 21:31,Thursday,26.76
1116,2023-03-23 23:15,Thursday,29.12
1117,2023-03-24 0:17,Friday,31.52
1118,2023-03-24 0:43,Friday,30.35
1119,2023-03-24 6:47,Friday,25.8
1120,2023-03-24 8:57,Friday,29.83
1121,2023-03-24 9:41,Friday,37.88
1122,2023-03-24 12:40,Friday,30.99
1123,2023-03-24 15:34,Friday,32.08
1124,2023-03-24 19:19,Friday,33.05
1125,2023-03-24 20:15,Friday,41.15
1126,2023-03-24 20:39,Friday,46.65
1127,2023-03-25 3:39,Saturday,54.3
1128,2023-03-25 4:45,Saturday,44.56
1129,2023-03-25 5:36,Saturday,46.52
1130,2023-03-25 7:06,Saturday,48.09
1131,2023-03-25 8:30,Saturday,43.56
1132,2023-03-25 9:53,Saturday,46.86
1133,2023-03-25 12:12,Saturday,53.16
1134,2023-03-25 13:04,Saturday,43.43
1135,2023-03-25 13:12,Saturday,48.05
1136,2023-03-25 14:34,Saturday,52.14
1137,2023-03-25 19:54,Saturday,43.32
1138,2023-03-25 23:17,Saturday,54.41
1139,2023-03-25 23:33,Saturday,48.51
1140,2023-03-25 23:35,Saturday,47.14
1141,2023-03-26 2:03,Sunday,34.71
1142,2023-03-26 3:32,Sunday,43.69
1143,2023-03-26 3:48,Sunday,47.78
1144,2023-03-26 4:31,Sunday,55.32
1145,2023-03-26 7:18,Sunday,48.87
1146,2023-03-26 7:23,Sunday,51.94
1147,2023-03-26 7:55,Sunday,39.12
1148,2023-03-26 8:56,Sunday,45.07
1149,2023-03-26 11:08,Sunday,52.48
1150,2023-03-26 13:48,Sunday,40.91
1151,2023-03-26 14:32,Sunday,51.09
1152,2023-03-26 15:40,Sunday,49.82
1153,2023-03-26 18:03,Sunday,47.31
1154,2023-03-26 22:03,Sunday,44.01
1155,2023-03-27 0:44,Monday,25.55
1156,2023-03-27 2:54,Monday,35.16
1157,2023-03-27 3:38,Monday,38
1158,2023-03-27 4:38,Monday,30.17
1159,2023-03-27 4:54,Monday,27.55
1160,2023-03-27 6:11,Monday,29.13
1161,2023-03-27 8:54,Monday,29.57
1162,2023-03-27 10:42,Monday,30.4
1163,2023-03-27 11:39,Monday,31.56
1164,2023-03-27 13:05,Monday,26.29
1165,2023-03-27 17:08,Monday,23.92
1166,2023-03-27 18:14,Monday,29.32
1167,2023-03-27 18:40,Monday,22.94
1168,2023-03-28 0:37,Tuesday,26.34
1169,2023-03-28 1:10,Tuesday,25.73
1170,2023-03-28 3:27,Tuesday,29.03
1171,2023-03-28 5:34,Tuesday,33.94
1172,2023-03-28 5:39,Tuesday,21.02
1173,2023-03-28 7:03,Tuesday,34.9
1174,2023-03-28 8:30,Tuesday,26.65
1175,2023-03-28 10:21,Tuesday,28.57
1176,2023-03-28 11:44,Tuesday,22.77
1177,2023-03-28 11:51,Tuesday,30.71
1178,2023-03-28 15:13,Tuesday,27.58
1179,2023-03-28 16:58,Tuesday,27.24
1180,2023-03-28 17:51,Tuesday,21.06
1181,2023-03-28 18:23,Tuesday,27.69
1182,2023-03-28 19:18,Tuesday,38.68
1183,2023-03-28 20:03,Tuesday,26.67
1184,2023-03-28 21:18,Tuesday,31.32
1185,2023-03-28 21:57,Tuesday,31.19
1186,2023-03-29 0:15,Wednesday,25.89
1187,2023-03-29 0:41,Wednesday,33.42
1188,2023-03-29 4:27,Wednesday,28.21
1189,2023-03-29 4:28,Wednesday,28.23
1190,2023-03-29 4:44,Wednesday,28.39
1191,2023-03-29 7:55,Wednesday,28.3
1192,2023-03-29 8:39,Wednesday,19.21
1193,2023-03-29 8:40,Wednesday,27.45
1194,2023-03-29 9:43,Wednesday,23.48
1195,2023-03-29 10:02,Wednesday,33.55
1196,2023-03-29 12:16,Wednesday,33.43
1197,2023-03-29 13:37,Wednesday,36.87
1198,2023-03-29 16:20,Wednesday,27.29
1199,2023-03-29 19:24,Wednesday,24.7
1200,2023-03-29 19:52,Wednesday,25.88
1201,2023-03-29 21:36,Wednesday,34.66
1202,2023-03-29 22:05,Wednesday,25.77
1203,2023-03-29 22:50,Wednesday,43.84
1204,2023-03-30 0:31,Thursday,34.27
1205,2023-03-30 1:52,Thursday,47.86
1206,2023-03-30 5:01,Thursday,36.59
1207,2023-03-30 20:00,Thursday,34.36
1208,2023-03-30 22:30,Thursday,34.97
1209,2023-03-31 0:04,Friday,33.16
1210,2023-03-31 0:53,Friday,24.75
1211,2023-03-31 1:42,Friday,33.07
1212,2023-03-31 2:16,Friday,35.42
1213,2023-03-31 6:30,Friday,32.44
1214,2023-03-31 8:21,Friday,32.27
1215,2023-03-31 8:36,Friday,29.17
1216,2023-03-31 12:42,Friday,29.03
1217,2023-03-31 13:14,Friday,40.27
1218,2023-03-31 14:43,Friday,40.42
1219,2023-03-31 17:59,Friday,33
1220,2023-03-31 18:26,Friday,34.13
1221,2023-03-31 21:46,Friday,29.14
1222,2023-04-01 3:49,Saturday,52.53
1223,2023-04-01 7:15,Saturday,59.09
1224,2023-04-01 8:09,Saturday,39.84
1225,2023-04-01 8:45,Saturday,51.51
1226,2023-04-01 9:44,Saturday,51.95
1227,2023-04-01 9:58,Saturday,51.89
1228,2023-04-01 10:11,Saturday,58.42
1229,2023-04-01 10:29,Saturday,60.72
1230,2023-04-01 10:33,Saturday,47.43
1231,2023-04-01 10:44,Saturday,52.74
1232,2023-04-01 11:10,Saturday,49.3
1233,2023-04-01 11:23,Saturday,45.1
1234,2023-04-01 12:49,Saturday,50.4
1235,2023-04-01 15:06,Saturday,52.75
1236,2023-04-01 19:40,Saturday,50.11
1237,2023-04-01 20:13,Saturday,43.68
1238,2023-04-01 20:20,Saturday,46.13
1239,2023-04-01 23:07,Saturday,64.51
1240,2023-04-01 23:10,Saturday,43.92
1241,2023-04-02 4:39,Sunday,48.22
1242,2023-04-02 7:07,Sunday,48.82
1243,2023-04-02 11:42,Sunday,51.97
1244,2023-04-02 12:44,Sunday,41.72
1245,2023-04-02 16:42,Sunday,43.3
1246,2023-04-02 16:57,Sunday,55.21
1247,2023-04-02 17:26,Sunday,45.61
1248,2023-04-02 17:37,Sunday,46.7
1249,2023-04-02 20:08,Sunday,45.56
1250,2023-04-02 21:07,Sunday,52.87
1251,2023-04-02 21:08,Sunday,53.09
1252,2023-04-02 22:07,Sunday,52.77
1253,2023-04-02 23:58,Sunday,46.71
1254,2023-04-03 3:44,Monday,26.37
1255,2023-04-03 6:44,Monday,36.26
1256,2023-04-03 8:55,Monday,32.49
1257,2023-04-03 9:23,Monday,27.85
1258,2023-04-03 11:06,Monday,34.5
